Category,Metric,varianta_9.5.1 Mean,variantb_9.6.0-rc-1 Mean,varianta_9.5.1 P50,variantb_9.6.0-rc-1 P50,varianta_9.5.1 P90,variantb_9.6.0-rc-1 P90,Unit
:model:photo-checkout:compileDebugKotlin,Remove duplicate classes,4.22,3.88,3,3,7,7,ms
:model:photo-checkout:compileDebugKotlin,Run compilation,1129.36,1030.14,1033,974,1621,1476,ms
:model:photo-checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,38.8,26.12,23,22,46,47,ms
:model:photo-checkout:compileDebugKotlin,Spent time before task action,36.04,34.4,36,31,56,48,ms
:model:photo-checkout:compileDebugKotlin,Analysis lines per second,1296,1479,1312,1497,1744,1855,
:model:photo-checkout:compileDebugKotlin,Total size of the cache directory,546.1,546.1,546,546,546,546,KB
:model:photo-checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,139,139,139,139,139,139,
:model:photo-checkout:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:model:photo-checkout:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:model:photo-checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:model:photo-checkout:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:model:photo-checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:model:photo-checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:model:photo-checkout:compileDebugKotlin,Code generation lines per second,3588,3669,3552,3632,4958,4914,
:model:photo-checkout:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:model:photo-checkout:compileDebugKotlin,Size of classpath snapshot,7.0,7.0,7,7,7,7,MB
:model:photo-checkout:compileDebugKotlin,Number of classpath entries,140,140,140,140,140,140,
:model:photo-checkout:compileDebugKotlin,Save shrunk current classpath snapshot,2.0,2.67,2,2,3,7,ms
:model:photo-checkout:compileDebugKotlin,Store build info,2.5,,2,,5,,ms
:model:playlist-checkout:compileDebugKotlin,Sources compilation round,956.44,887.78,864,848,1347,1310,ms
:model:playlist-checkout:compileDebugKotlin,Incremental compilation in daemon,1054.06,982.24,967,922,1467,1389,ms
:model:playlist-checkout:compileDebugKotlin,Task action before worker execution,13.14,12.8,13,11,20,21,ms
:model:playlist-checkout:compileDebugKotlin,Start gradle worker,2.38,2.16,1,1,5,5,ms
:model:playlist-checkout:compileDebugKotlin,Compiler initialization time,41.02,36.62,39,36,58,53,ms
:model:playlist-checkout:compileDebugKotlin,Calculate output size,1.73,1.71,1,1,4,4,ms
:model:playlist-checkout:compileDebugKotlin,Compiler IR lowering,71.84,74.28,57,66,109,120,ms
:model:playlist-checkout:compileDebugKotlin,Compiler translation to IR,307.94,280.32,248,229,391,380,ms
:model:playlist-checkout:compileDebugKotlin,Compiler backend,49.36,50.58,45,42,72,78,ms
:model:playlist-checkout:compileDebugKotlin,Compiler code analysis,352.68,315.12,308,288,540,477,ms
:model:playlist-checkout:compileDebugKotlin,Run compilation in Gradle worker,1086.04,1015.46,994,956,1498,1412,ms
:model:playlist-checkout:compileDebugKotlin,Load current classpath snapshot,4.16,3.84,3,3,9,8,ms
:model:playlist-checkout:compileDebugKotlin,Update caches,1.48,1.56,1,1,2,3,ms
:model:playlist-checkout:compileDebugKotlin,Total Gradle task time,1209.54,1137.24,1120,1072,1609,1549,ms
:model:playlist-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,30.72,27.92,27,24,53,47,ms
:model:playlist-checkout:compileDebugKotlin,Compiler code generation,121.7,125.18,108,118,181,186,ms
:model:playlist-checkout:compileDebugKotlin,Remove duplicate classes,3.66,3.44,3,3,6,8,ms
:model:playlist-checkout:compileDebugKotlin,Run compilation,1080.52,1011.44,991,954,1495,1410,ms
:model:playlist-checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,24.74,22.44,22,19,42,41,ms
:model:playlist-checkout:compileDebugKotlin,Spent time before task action,34.8,36.14,36,33,52,51,ms
:model:playlist-checkout:compileDebugKotlin,Analysis lines per second,1297,1442,1358,1449,1761,1864,
:model:playlist-checkout:compileDebugKotlin,Total size of the cache directory,563.2,563.2,563,563,563,563,KB
:model:playlist-checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,112,112,112,112,112,112,
:model:playlist-checkout:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:model:playlist-checkout:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:model:playlist-checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:model:playlist-checkout:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:model:playlist-checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:model:playlist-checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:model:playlist-checkout:compileDebugKotlin,Code generation lines per second,3781,3708,3871,3528,4970,5114,
:model:playlist-checkout:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:model:playlist-checkout:compileDebugKotlin,Size of classpath snapshot,6.1,6.1,6,6,6,6,MB
:model:playlist-checkout:compileDebugKotlin,Number of classpath entries,113,113,113,113,113,113,
:model:playlist-checkout:compileDebugKotlin,Save shrunk current classpath snapshot,3.0,2.67,3,3,3,3,ms
:model:playlist-checkout:compileDebugKotlin,Store build info,5.0,2.0,5,2,5,2,ms
:model:podcast-checkout:compileDebugKotlin,Sources compilation round,946.88,861.48,830,819,1494,1237,ms
:model:podcast-checkout:compileDebugKotlin,Incremental compilation in daemon,1044.58,957.1,939,914,1570,1308,ms
:model:podcast-checkout:compileDebugKotlin,Task action before worker execution,14.32,13.02,14,12,25,21,ms
:model:podcast-checkout:compileDebugKotlin,Start gradle worker,1.89,1.68,1,1,4,4,ms
:model:podcast-checkout:compileDebugKotlin,Compiler initialization time,67.22,55.92,44,43,85,87,ms
:model:podcast-checkout:compileDebugKotlin,Calculate output size,1.39,1.57,1,1,3,4,ms
:model:podcast-checkout:compileDebugKotlin,Compiler IR lowering,62.02,61.98,56,55,91,86,ms
:model:podcast-checkout:compileDebugKotlin,Compiler translation to IR,277.38,256.74,217,230,495,376,ms
:model:podcast-checkout:compileDebugKotlin,Compiler backend,55.88,50.98,51,46,80,74,ms
:model:podcast-checkout:compileDebugKotlin,Compiler code analysis,353.98,308.4,287,295,552,386,ms
:model:podcast-checkout:compileDebugKotlin,Run compilation in Gradle worker,1094.44,993.38,993,959,1614,1345,ms
:model:podcast-checkout:compileDebugKotlin,Load current classpath snapshot,5.08,4.38,4,3,9,8,ms
:model:podcast-checkout:compileDebugKotlin,Update caches,1.46,1.88,1,1,3,4,ms
:model:podcast-checkout:compileDebugKotlin,Total Gradle task time,1218.9,1106.6,1103,1065,1743,1502,ms
:model:podcast-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,33.6,31.88,28,27,58,54,ms
:model:podcast-checkout:compileDebugKotlin,Compiler code generation,118.38,113.44,113,105,171,156,ms
:model:podcast-checkout:compileDebugKotlin,Remove duplicate classes,4.6,3.74,4,3,8,6,ms
:model:podcast-checkout:compileDebugKotlin,Run compilation,1088.76,989.28,990,957,1609,1342,ms
:model:podcast-checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,26.58,25.5,22,21,47,45,ms
:model:podcast-checkout:compileDebugKotlin,Spent time before task action,41.86,38.18,38,33,63,62,ms
:model:podcast-checkout:compileDebugKotlin,Analysis lines per second,1361,1431,1454,1416,1805,1869,
:model:podcast-checkout:compileDebugKotlin,Total size of the cache directory,562.9,562.9,563,563,563,563,KB
:model:podcast-checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,138,138,138,138,138,138,
:model:podcast-checkout:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:model:podcast-checkout:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:model:podcast-checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:model:podcast-checkout:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:model:podcast-checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:model:podcast-checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:model:podcast-checkout:compileDebugKotlin,Code generation lines per second,3768,4054,3703,3968,4823,5435,
:model:podcast-checkout:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:model:podcast-checkout:compileDebugKotlin,Size of classpath snapshot,6.9,6.9,7,7,7,7,MB
:model:podcast-checkout:compileDebugKotlin,Number of classpath entries,139,139,139,139,139,139,
:model:podcast-checkout:compileDebugKotlin,Save shrunk current classpath snapshot,1.25,5.0,1,5,2,5,ms
:model:podcast-checkout:compileDebugKotlin,Clear output,2.0,,2,,2,,ms
:model:podcast-checkout:compileDebugKotlin,Store build info,1.0,,1,,1,,ms
:model:post-checkout:compileDebugKotlin,Sources compilation round,850.78,855.64,796,807,1180,1275,ms
:model:post-checkout:compileDebugKotlin,Incremental compilation in daemon,949.06,952.36,908,895,1263,1353,ms
:model:post-checkout:compileDebugKotlin,Task action before worker execution,14.46,12.8,13,11,18,20,ms
:model:post-checkout:compileDebugKotlin,Start gradle worker,2.12,2.14,2,1,5,6,ms
:model:post-checkout:compileDebugKotlin,Compiler initialization time,54.84,42.04,42,40,74,63,ms
:model:post-checkout:compileDebugKotlin,Calculate output size,1.46,1.49,1,1,3,4,ms
:model:post-checkout:compileDebugKotlin,Compiler IR lowering,76.18,72.68,60,60,104,104,ms
:model:post-checkout:compileDebugKotlin,Compiler translation to IR,218.42,267.12,216,219,281,338,ms
:model:post-checkout:compileDebugKotlin,Compiler backend,58.84,54.8,46,44,91,82,ms
:model:post-checkout:compileDebugKotlin,Compiler code analysis,315.08,303.16,276,278,442,387,ms
:model:post-checkout:compileDebugKotlin,Run compilation in Gradle worker,1026.02,987.66,991,940,1402,1389,ms
:model:post-checkout:compileDebugKotlin,Load current classpath snapshot,6.52,3.78,3,3,9,6,ms
:model:post-checkout:compileDebugKotlin,Update caches,1.74,1.66,1,1,4,4,ms
:model:post-checkout:compileDebugKotlin,Total Gradle task time,1137.82,1094.58,1089,1042,1491,1542,ms
:model:post-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,35.58,32.42,29,26,52,55,ms
:model:post-checkout:compileDebugKotlin,Compiler code generation,135.6,127.98,113,111,186,194,ms
:model:post-checkout:compileDebugKotlin,Remove duplicate classes,6.1,3.26,3,3,8,6,ms
:model:post-checkout:compileDebugKotlin,Run compilation,1018.42,983.42,975,934,1400,1382,ms
:model:post-checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,27.36,26.68,22,21,42,47,ms
:model:post-checkout:compileDebugKotlin,Spent time before task action,31.2,35.06,33,29,44,49,ms
:model:post-checkout:compileDebugKotlin,Analysis lines per second,1447,1500,1512,1500,1847,1873,
:model:post-checkout:compileDebugKotlin,Total size of the cache directory,545.8,545.8,546,546,546,546,KB
:model:post-checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,111,111,111,111,111,111,
:model:post-checkout:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:model:post-checkout:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:model:post-checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:model:post-checkout:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:model:post-checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:model:post-checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:model:post-checkout:compileDebugKotlin,Code generation lines per second,3545,3778,3705,3760,4872,5228,
:model:post-checkout:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:model:post-checkout:compileDebugKotlin,Size of classpath snapshot,6.0,6.0,6,6,6,6,MB
:model:post-checkout:compileDebugKotlin,Number of classpath entries,112,112,112,112,112,112,
:model:post-checkout:compileDebugKotlin,Clear outputs on rebuild,2.0,,2,,3,,ms
:model:post-checkout:compileDebugKotlin,Save shrunk current classpath snapshot,1.0,3.75,1,3,1,9,ms
:model:post-checkout:compileDebugKotlin,Store build info,3.5,,4,,4,,ms
:model:profile-checkout:compileDebugKotlin,Sources compilation round,846.18,814.88,854,775,1051,1106,ms
:model:profile-checkout:compileDebugKotlin,Incremental compilation in daemon,961.6,909.18,934,850,1255,1199,ms
:model:profile-checkout:compileDebugKotlin,Task action before worker execution,15.38,11.56,11,10,24,20,ms
:model:profile-checkout:compileDebugKotlin,Start gradle worker,1.83,1.56,1,1,3,3,ms
:model:profile-checkout:compileDebugKotlin,Compiler initialization time,49.78,47.42,48,46,71,71,ms
:model:profile-checkout:compileDebugKotlin,Calculate output size,1.73,1.4,1,1,4,3,ms
:model:profile-checkout:compileDebugKotlin,Compiler IR lowering,70.12,64.36,61,58,101,98,ms
:model:profile-checkout:compileDebugKotlin,Compiler translation to IR,237.24,234.8,220,224,337,305,ms
:model:profile-checkout:compileDebugKotlin,Compiler backend,64.78,47.44,44,44,77,71,ms
:model:profile-checkout:compileDebugKotlin,Compiler code analysis,297.68,289.98,287,278,378,381,ms
:model:profile-checkout:compileDebugKotlin,Run compilation in Gradle worker,996.72,953.22,963,909,1279,1301,ms
:model:profile-checkout:compileDebugKotlin,Load current classpath snapshot,5.12,4.22,4,4,9,7,ms
:model:profile-checkout:compileDebugKotlin,Update caches,1.86,1.58,1,1,4,3,ms
:model:profile-checkout:compileDebugKotlin,Total Gradle task time,1118.46,1063.92,1081,1015,1390,1444,ms
:model:profile-checkout:compileDebugKotlin,Shrink and save current classpath snapshot after compilation,51.36,33.56,33,29,62,50,ms
:model:profile-checkout:compileDebugKotlin,Compiler code generation,135.38,112.42,111,103,185,158,ms
:model:profile-checkout:compileDebugKotlin,Remove duplicate classes,4.62,3.88,4,3,7,7,ms
:model:profile-checkout:compileDebugKotlin,Run compilation,989.36,948.56,956,907,1277,1294,ms
:model:profile-checkout:compileDebugKotlin,Shrink current classpath snapshot non-incrementally,43.82,27.1,24,24,50,39,ms
:model:profile-checkout:compileDebugKotlin,Spent time before task action,35.46,37.4,34,29,51,50,ms
:model:profile-checkout:compileDebugKotlin,Analysis lines per second,1484,1502,1456,1504,1858,1763,
:model:profile-checkout:compileDebugKotlin,Total size of the cache directory,562.9,562.9,563,563,563,563,KB
:model:profile-checkout:compileDebugKotlin,Number of cache hits when loading classpath entry snapshots,148,148,148,148,148,148,
:model:profile-checkout:compileDebugKotlin,Number of lines analyzed,418,418,418,418,418,418,
:model:profile-checkout:compileDebugKotlin,Size of shrunk classpath snapshot,46.4,46.4,46,46,46,46,KB
:model:profile-checkout:compileDebugKotlin,Number of cache misses when loading classpath entry snapshots,1,1,1,1,1,1,
:model:profile-checkout:compileDebugKotlin,Total compiler iteration,1,1,1,1,1,1,
:model:profile-checkout:compileDebugKotlin,Number of times classpath snapshot is shrunk and saved after compilation,1,1,1,1,1,1,
:model:profile-checkout:compileDebugKotlin,Number of times classpath snapshot is loaded,1,1,1,1,1,1,
:model:profile-checkout:compileDebugKotlin,Code generation lines per second,3628,3980,3737,4061,4938,5087,
:model:profile-checkout:compileDebugKotlin,ABI snapshot size,18.0,18.0,18,18,18,18,B
:model:profile-checkout:compileDebugKotlin,Size of classpath snapshot,7.3,7.3,7,7,7,7,MB
:model:profile-checkout:compileDebugKotlin,Number of classpath entries,149,149,149,149,149,149,
:model:profile-checkout:compileDebugKotlin,Save shrunk current classpath snapshot,2.57,1.13,2,1,5,2,ms
:model:push-cart:compileDebugKotlin,Sources compilation round,897.12,772.08,815,760,1174,946,ms
:model:push-cart:compileDebugKotlin,Incremental compilation in daemon,1005.16,863.34,891,831,1568,1010,ms
:model:push-cart:compileDebugKotlin,Task action before worker execution,12.6,11.56,10,10,22,20,ms
:model:push-cart:compileDebugKotlin,Start gradle worker,1.4,1.82,1,1,3,4,ms
:model:push-cart:compileDebugKotlin,Compiler initialization time,37.1,44.34,35,38,67,60,ms
:model:push-cart:compileDebugKotlin,Calculate output size,1.53,1.59,1,1,3,4,ms
:model:push-cart:compileDebugKotlin,Compiler IR lowering,72.52,60.74,65,57,107,89,ms
:model:push-cart:compileDebugKotlin,Compiler translation to IR,285.16,217.9,225,201,508,274,ms
